Time,Flux,+-
54895.6686,2.858E-11,8.337E-13
54897.492488,2.926E-11,8.731E-13
54899.33434,2.172E-11,8.183E-13
54901.551562,2.453E-11,8.526E-13
54903.049525,1.898E-11,1.58E-12
54905.351748,2.321E-11,9.76E-13
54907.242211,2.349E-11,7.91E-13
54909.396748,1.863E-11,9.521E-13
54911.569248,2.128E-11,1.014E-12
54913.244618,2.449E-11,9.183E-13
54915.291748,2.165E-11,8.837E-13
54917.165914,2.545E-11,8.92E-13
54919.952581,2.619E-11,1.06E-12
54923.189896,3.128E-11,9.848E-13
54925.024248,3.263E-11,9.712E-13
54927.05434,2.752E-11,1.083E-12
54929.958414,2.75E-11,9.823E-13
54931.202488,2.81E-11,9.328E-13
54933.406933,2.436E-11,1.028E-12
54935.371933,2.14E-11,1.097E-12
54937.470544,3.073E-11,9.48E-13
54939.621285,3.004E-11,9.359E-13
54941.527859,3.412E-11,9.496E-13
54943.486192,2.407E-11,1.048E-12
54945.185637,2.751E-11,1.01E-12
54947.342118,2.834E-11,8.641E-13
54949.303877,3.54E-11,1.011E-12
54951.346655,3.104E-11,1.051E-12
54953.5461,2.898E-11,1.376E-12
54955.249711,2.919E-11,1.212E-12
54957.284155,2.69E-11,1.136E-12
54959.173414,2.593E-11,9.953E-13
54961.218044,2.672E-11,9.88E-13
54963.178507,2.339E-11,1.226E-12
54965.277951,2.379E-11,1.022E-12
54967.098692,3.053E-11,8.568E-13
54971.917118,4.139E-11,1.793E-12
54973.94934,3.59E-11,1.733E-12
54975.758785,3.25E-11,1.216E-12
54977.880637,3.372E-11,1.215E-12
54979.469988,3.25E-11,9.76E-13
54981.434803,3.078E-11,9.501E-13
54983.531655,3.646E-11,1.017E-12
54985.944248,3.559E-11,1.164E-12
54987.173507,4.247E-11,1.01E-12
54989.275637,4.192E-11,1.099E-12
54991.373877,4.085E-11,9.489E-13
54993.065914,3.912E-11,9.837E-13
54997.185822,3.925E-11,8.504E-13
54999.148044,4.362E-11,1.198E-12
55001.17684,5.288E-11,1.34E-12
55003.219433,4.451E-11,1.201E-12
55005.026655,4.559E-11,1.012E-12
55007.266563,4.64E-11,1.09E-12
55009.296655,4.249E-11,1.201E-12
55010.989155,3.612E-11,8.921E-13
55013.793229,3.191E-11,8.842E-13
55015.685729,3.728E-11,1.198E-12
55017.07897,3.34E-11,8.207E-13
55019.606562,3.9E-11,1.15E-12
55023.727118,2.837E-11,1.437E-12
55025.72647,2.851E-11,1.072E-12
55027.618785,3.042E-11,1.058E-12
55029.390637,2.505E-11,9.913E-13
55031.417396,2.736E-11,8.341E-13
55033.377211,3.363E-11,1.076E-12
55035.337211,3.541E-11,9.625E-13
55037.295637,3.806E-11,8.62E-13
55039.175451,2.574E-11,8.697E-13
55041.270544,1.789E-11,1.004E-12
55043.1111,1.564E-11,7.296E-13
55045.272581,1.287E-11,8.094E-13
55047.0986,2.06E-11,7.991E-13
55049.127859,2.558E-11,9.237E-13
55051.101285,3.029E-11,1.075E-12
55053.04647,2.108E-11,8.912E-13
55055.088507,2.146E-11,7.701E-13
55057.051933,2.295E-11,1.227E-12
55059.079988,2.536E-11,1.296E-12
55061.086933,2.986E-11,8.098E-13
55063.913414,2.173E-11,8.638E-13
55065.652766,3.134E-11,1.193E-12
55067.679896,2.987E-11,1.006E-12
55070.009618,3.06E-11,1.739E-12
55071.822396,2.753E-11,1.022E-12
55077.633414,2.249E-11,9.677E-13
55079.733322,2.095E-11,1.016E-12
55081.527025,2.018E-11,9.501E-13
55083.094896,1.592E-11,9.52E-13
55087.137951,3.023E-11,8.679E-13
55089.099803,2.361E-11,1.058E-12
55091.059433,2.047E-11,9.455E-13
55093.086933,2.256E-11,8.438E-13
55107.858044,3.134E-11,8.779E-13
55109.750544,2.974E-11,8.84E-13
55111.912951,2.867E-11,8.329E-13
55113.8911,3.285E-11,9.977E-13
55115.837951,2.322E-11,9.344E-13
55117.860081,2.421E-11,8.86E-13
55119.548877,2.669E-11,9.06E-13
55121.521562,3.192E-11,8.785E-13
55123.517211,2.153E-11,1.111E-12
55125.285081,2.139E-11,1.141E-12
55127.314618,2.785E-11,1.497E-12
55133.12434,3.052E-11,9.007E-13
55135.854896,3.439E-11,1.064E-12
55137.054618,3.938E-11,9.731E-13
55139.073322,4.306E-11,1.177E-12
55141.892303,3.831E-11,1.361E-12
55143.890544,3.226E-11,1.017E-12
55145.795266,3.406E-11,1.057E-12
55147.826933,2.897E-11,8.349E-13
55151.948322,3.626E-11,9.578E-13
55153.652581,3.307E-11,1.157E-12
55155.810266,3.588E-11,1.181E-12
55157.896655,3.931E-11,1.071E-12
55159.806285,3.271E-11,9.607E-13
55161.685544,3.496E-11,9.731E-13
55163.574618,3.464E-11,8.308E-13
55165.397951,4.087E-11,1.261E-12
55167.492303,4.47E-11,9.602E-13
55173.50434,2.644E-11,2.545E-12
55175.544803,2.725E-11,8.266E-13
55177.241562,2.611E-11,1.914E-12
55179.764062,2.677E-11,9.571E-13
55181.466933,2.65E-11,1.261E-12
55183.943877,3.099E-11,8.385E-13
55185.9036,3.146E-11,9.937E-13
55187.929618,4.054E-11,1.064E-12
55189.823692,4.016E-11,1.102E-12
55191.253692,3.714E-11,8.026E-13
55193.876563,3.909E-11,9.151E-13
55195.972488,3.729E-11,1.221E-12
55197.930451,4.29E-11,1.025E-12
55199.824525,4.153E-11,1.002E-12
55201.442488,4.074E-11,1.024E-12
55203.810451,4.532E-11,1.429E-12
55205.774433,3.863E-11,9.178E-13
55207.662581,3.969E-11,1.259E-12
55209.626933,4.618E-11,9.267E-13
55211.603507,4.268E-11,1.36E-12
55213.492303,3.638E-11,1.055E-12
55215.245359,3.865E-11,1.07E-12
55217.070081,3.225E-11,8.646E-13
55219.165451,3.859E-11,1.091E-12
55221.314618,4.342E-11,1.07E-12
55222.983785,3.716E-11,1.174E-12
55225.375822,3.52E-11,1.207E-12
55229.239803,2.993E-11,8.719E-13
55231.887303,3.436E-11,1.011E-12
55233.580822,3.767E-11,9.812E-13
55235.720822,3.693E-11,9.94E-13
55237.830822,3.63E-11,8.845E-13
55239.600451,3.08E-11,9.897E-13
55241.599248,3.536E-11,1.12E-12
55243.456562,3.336E-11,9.466E-13
55249.333877,1.769E-11,9.138E-13
55251.495359,2.454E-11,8.227E-13
55253.386563,2.274E-11,8.735E-13
55254.366655,2.28E-11,9.755E-13
55256.848137,2.805E-11,1.027E-12
55259.472951,3.035E-11,9.188E-13
55261.416563,3.351E-11,1.029E-12
55263.322118,3.151E-11,1.132E-12
55265.986655,2.961E-11,7.472E-13
55267.378877,2.223E-11,7.949E-13
55269.117766,2.718E-11,1.054E-12
55271.209896,2.605E-11,1.114E-12
55273.303785,2.079E-11,1.012E-12
55275.267488,1.595E-11,8.425E-13
55279.067488,2.706E-11,8.206E-13
55281.162859,3.05E-11,1.003E-12
55283.529525,3.489E-11,1.17E-12
55285.563229,3.118E-11,1.139E-12
55286.946933,2.997E-11,1.15E-12
55289.54934,3.421E-11,1.067E-12
55291.710451,3.312E-11,9.991E-13
55293.670266,3.089E-11,1.034E-12
55295.549711,2.601E-11,7.916E-13
55297.385081,2.992E-11,1.267E-12
55299.362025,3.305E-11,1.058E-12
55301.427859,2.769E-11,9.631E-13
55303.212581,3.029E-11,9.208E-13
55305.413877,3.111E-11,1.126E-12
55307.334988,2.859E-11,7.498E-13
55309.534433,2.584E-11,1.587E-12
55311.186377,2.366E-11,1.063E-12
55313.352581,1.318E-11,9.114E-13
55315.312581,1.68E-11,1.111E-12
55317.839803,2.159E-11,1.063E-12
55319.080822,2.029E-11,9.548E-13
55321.108044,1.803E-11,9.607E-13
55323.78434,1.946E-11,9.971E-13
55325.880081,2.548E-11,1.095E-12
55329.645729,2.746E-11,9.406E-13
55331.965729,2.893E-11,1.194E-12
55333.49147,2.909E-11,9.627E-13
55335.518877,2.883E-11,1.091E-12
55337.804803,2.472E-11,1.187E-12
55339.505359,2.616E-11,8.688E-13
55341.464988,2.951E-11,1.054E-12
55343.62647,3.451E-11,1.155E-12
55345.436562,3.141E-11,1.067E-12
55347.408785,3.091E-11,9.156E-13
55349.355174,3.453E-11,9.16E-13
55351.518322,3.556E-11,1.084E-12
55353.290359,3.056E-11,8.82E-13
55355.302766,3.27E-11,9.321E-13
55357.404525,3.222E-11,1.489E-12
55359.422211,2.697E-11,1.171E-12
55361.194433,3.191E-11,1.005E-12
55363.273322,2.878E-11,1.058E-12
55365.766563,2.49E-11,1.16E-12
55367.087951,2.134E-11,9.159E-13
55369.162951,1.383E-11,8.091E-13
55371.916655,2.003E-11,9.823E-13
55373.735081,2.082E-11,8.553E-13
55375.903044,1.222E-11,6.753E-13
55377.79184,1.593E-11,8.956E-13
55379.229155,1.744E-11,2.263E-12
55381.132859,1.241E-11,7.145E-13
55383.810544,1.095E-11,9.937E-13
55385.251933,1.117E-11,1.026E-12
55387.211007,1.119E-11,7.773E-13
55389.172025,8.773E-12,6.985E-13
55391.133692,1.098E-11,7.665E-13
55393.158507,1.586E-11,9.114E-13
55395.842766,1.922E-11,9.836E-13
55397.080266,1.593E-11,1.383E-12
55399.171655,1.384E-11,1.034E-12
55401.009063,1.177E-11,8.617E-13
55403.157118,1.576E-11,9.235E-13
55405.145359,1.698E-11,7.169E-13
55407.209803,1.329E-11,1.629E-12
55409.237118,1.182E-11,1.735E-12
55411.143137,1.193E-11,7.791E-13
55412.983692,1.116E-11,7.751E-13
55415.079525,7.956E-12,6.689E-13
55418.021192,7.841E-12,6.967E-13
55419.065174,1.013E-11,9.398E-13
55421.009248,1.39E-11,9.418E-13
55423.540729,1.007E-11,2.145E-12
55425.715359,6.407E-12,7.303E-13
55427.813877,8.785E-12,7.318E-13
55429.56684,6.496E-12,1.496E-12
55431.761748,8.17E-12,1.066E-12
55433.119896,6.334E-12,6.089E-13
55435.487396,9.175E-12,9.073E-13
55437.174896,7.785E-12,7.411E-13
55439.324618,1.182E-11,9.45E-13
55441.22897,1.558E-11,1.023E-12
55443.981285,1.746E-11,9.295E-13
55445.078322,1.626E-11,8.216E-13
55447.30897,1.843E-11,1.233E-12
55448.994896,1.966E-11,9.391E-13
55451.038414,2.255E-11,1.4E-12
55453.119618,2.113E-11,9.834E-13
55455.129803,2.684E-11,1.111E-12
55457.949433,3.987E-11,1.059E-12
55459.583785,3.394E-11,1.072E-12
55461.86684,3.606E-11,1.155E-12
55463.840637,3.713E-11,9.713E-13
55465.45934,3.494E-11,1.081E-12
55467.897951,2.773E-11,1.185E-12
55469.4436,2.505E-11,9.929E-13
55471.401933,2.74E-11,9.05E-13
55473.6911,3.208E-11,1.103E-12
55475.690729,3.098E-11,1.161E-11
55477.672581,2.967E-11,1.452E-12
55481.312488,4.042E-11,1.052E-12
55483.049896,3.679E-11,1.144E-12
55485.362488,3.922E-11,1.195E-12
55487.054248,4.34E-11,9.266E-13
55489.076748,3.894E-11,1.17E-12
55491.896007,3.346E-11,1.419E-12
55493.9761,3.181E-11,1.024E-12
55495.9986,3.745E-11,8.341E-13
55497.960451,3.724E-11,9.146E-13
55499.915637,2.596E-11,8.59E-13
55501.87397,2.419E-11,1.023E-12
55503.832303,2.171E-11,8.826E-13
55505.672396,2.301E-11,6.924E-13
55507.940451,2.209E-11,1.035E-12
55509.846192,2.141E-11,8.884E-13
55511.872951,1.585E-11,9.85E-13
55513.766748,1.676E-11,8.802E-13
55515.739896,1.463E-11,9.938E-13
55517.75184,1.316E-11,7.392E-13
55519.587674,1.697E-11,9.455E-13
55521.739988,2.15E-11,8.476E-13
55523.362859,1.745E-11,7.191E-13
55527.419988,1.925E-11,8.562E-13
55529.568322,1.57E-11,1.127E-12
55531.439803,2.509E-11,1.001E-12
55533.366655,2.109E-11,1.519E-12
55535.165081,2.536E-11,1.131E-12
55537.49147,2.102E-11,1.095E-12
55539.931655,1.962E-11,9.25E-13
55541.4786,1.931E-11,8.783E-13
55543.774063,1.754E-11,7.016E-13
55545.800451,2.729E-11,1.035E-12
55547.678229,1.686E-11,7.421E-13
55549.7161,1.287E-11,7.628E-13
55551.729803,1.738E-11,8.44E-13
55553.700822,1.935E-11,9.786E-13
55555.53897,2.12E-11,1.048E-12
55557.617488,2.736E-11,9.221E-13
55559.454248,3.147E-11,1.029E-12
55561.60434,2.878E-11,8.488E-13
55563.574988,2.224E-11,9.873E-13
55565.533229,2.154E-11,8.135E-13
55567.693044,2.381E-11,7.361E-13
55569.310637,1.682E-11,7.637E-13
55571.323785,1.459E-11,9.687E-13
55573.282211,1.374E-11,9.177E-13
55577.923877,1.253E-11,1.055E-12
55579.232674,1.337E-11,1.643E-12
55581.109062,1.732E-11,1.738E-12
55583.842396,1.375E-11,7.267E-13
55585.871933,1.549E-11,1.128E-12
55587.117118,1.107E-11,8.702E-13
55589.787766,1.357E-11,9.268E-13
55591.744155,1.363E-11,7.078E-13
55593.83684,1.284E-11,6.874E-13
55595.579711,1.191E-11,7.725E-13
55597.68647,1.258E-11,6.859E-13
55599.644803,1.114E-11,8.805E-13
55601.534248,1.174E-11,7.567E-13
55603.440081,1.409E-11,7.176E-13
55605.586285,9.059E-12,8.005E-13
55607.614062,1.71E-11,1.036E-12
55609.164803,2.307E-11,9.078E-13
55611.460822,1.738E-11,1.008E-12
55613.4886,1.723E-11,9.438E-13
55615.631377,1.94E-11,9.829E-13
55617.264062,1.609E-11,8.787E-13
55619.224062,1.539E-11,7.705E-13
55621.473785,1.181E-11,8.407E-13
55625.031933,8.633E-12,1.715E-12
55627.068044,8.456E-12,6.975E-13
55629.095174,7.781E-12,7.742E-13
55633.150729,1.257E-11,7.855E-13
55635.003322,1.042E-11,8.082E-13
55637.682766,1.083E-11,8.812E-13
55639.639062,1.323E-11,7.357E-13
55641.662951,1.883E-11,7.777E-13
55643.554988,1.454E-11,8.284E-13
55645.512211,1.816E-11,7.376E-13
55647.537859,1.657E-11,7.898E-13
55649.495174,1.75E-11,7.182E-13
55651.453229,1.662E-11,9.155E-13
55653.409711,1.636E-11,8.162E-13
55655.367674,1.894E-11,8.902E-13
55657.394525,1.822E-11,8.235E-13
55659.283414,2.284E-11,9.908E-13
55661.242488,2.013E-11,9.724E-13
55663.280637,1.757E-11,9.908E-13
55665.422674,2.43E-11,8.396E-13
55667.319525,2.963E-11,9.382E-13
55669.206285,2.64E-11,1.057E-12
55671.109248,3.122E-11,1.085E-12
55673.344988,2.764E-11,1.045E-12
55675.077581,2.489E-11,9.474E-13
55679.203507,2.604E-11,8.928E-13
55681.851285,2.652E-11,1.627E-12
55685.503229,2.041E-11,9.042E-13
55687.448322,2.999E-11,8.679E-13
55689.546655,3.395E-11,1.066E-12
55691.436192,2.913E-11,1.041E-12
55693.393137,2.775E-11,8.469E-13
55695.350174,3.487E-11,1.083E-12
55697.373692,3.959E-11,1.088E-12
55699.329988,3.66E-11,9.256E-13
55701.28684,3.252E-11,9.03E-13
55703.111748,3.832E-11,1.081E-12
55705.215266,3.496E-11,1.13E-12
55707.148322,3.511E-11,1.13E-12
55709.25147,2.715E-11,8.179E-13
55711.208507,2.081E-11,8.741E-13
55713.165729,2.357E-11,1.013E-12
55715.374433,2.451E-11,1.402E-12
55717.731377,2.892E-11,8.351E-13
55719.821933,2.325E-11,9.312E-13
55721.845637,2.388E-11,9.403E-13
55723.857951,2.875E-11,9.117E-13
55726.105822,2.485E-11,1.082E-12
55727.978877,2.361E-11,8.935E-13
55729.587674,2.205E-11,1.344E-12
55731.905637,2.244E-11,7.799E-13
55732.951192,1.901E-11,9.956E-13
55735.385544,1.784E-11,7.261E-13
55737.412674,1.419E-11,9.433E-13
55739.369988,2.381E-11,1.004E-12
55741.660174,1.676E-11,1.003E-12
55743.293785,2.609E-11,8.773E-13
55745.426748,2.302E-11,9.974E-13
55747.076562,2.022E-11,9.044E-13
55749.748414,2.639E-11,8.965E-13
55751.967581,2.254E-11,8.7E-13
55753.322581,2.09E-11,7.885E-13
55754.83434,1.974E-11,8.001E-13
55757.969896,1.976E-11,8.431E-13
55759.781933,3.032E-11,9.758E-13
55761.214896,3.179E-11,9.444E-13
55763.192674,3.18E-11,1.109E-12
55765.196007,3.152E-11,9.236E-13
55767.804248,3.052E-11,8.731E-13
55769.967303,2.902E-11,9.515E-13
55772.007025,2.386E-11,7.787E-13
55773.741655,2.069E-11,8.501E-13
55775.475451,2.34E-11,7.655E-13
55783.573692,3.105E-11,9.749E-13
55785.2711,3.311E-11,9.533E-13
55787.727396,3.646E-11,1.1E-12
55789.18397,3.236E-11,9.571E-13
55791.207118,3.41E-11,9.595E-13
55793.164711,3.145E-11,1.04E-12
55795.187581,2.998E-11,1.003E-12
55797.143877,3.347E-11,1.02E-12
55799.168229,3.651E-11,1.07E-12
55801.125081,3.783E-11,1.093E-12
55803.081377,4.317E-11,1.045E-12
55805.037674,3.07E-11,9.968E-13
55807.062396,2.425E-11,7.369E-13
55809.032303,2.933E-11,1.22E-12
55811.046007,3.474E-11,1.211E-12
55819.914063,3.106E-11,1.124E-12
55821.729248,3.826E-11,9.06E-13
55823.7011,3.556E-11,1.021E-12
55824.732303,3.552E-11,1.048E-12
55827.599525,3.167E-11,1.023E-12
55829.568229,2.878E-11,1.094E-12
55831.169711,3.752E-11,1.073E-12
55835.64184,4.212E-11,1.105E-12
55837.560266,4.354E-11,1.07E-12
55839.056655,4.424E-11,9.738E-13
55841.9736,4.164E-11,8.233E-13
55843.9511,4.688E-11,1.269E-12
55845.950914,4.728E-11,1.19E-12
55847.922951,3.734E-11,9.29E-13
55849.864155,3.654E-11,9.262E-13
55851.767118,3.76E-11,9.15E-13
55853.993414,3.908E-11,9.891E-13
55855.690359,4.395E-11,1.27E-12
55857.765266,3.617E-11,9.977E-13
55859.731933,3.902E-11,9.296E-13
55861.812859,4.291E-11,1.124E-12
55863.767766,3.206E-11,8.547E-13
55865.597581,4.053E-11,9.431E-13
55867.815637,5.042E-11,1.067E-12
55869.124525,4.295E-11,1.159E-12
55871.668877,4.464E-11,9.716E-13
55873.553785,4.112E-11,1.073E-12
55875.56434,4.859E-11,1.098E-12
55877.531563,4.495E-11,1.129E-12
55879.4736,3.724E-11,1.159E-12
55881.369896,3.619E-11,1.184E-12
55883.169988,4.084E-11,1.169E-12
55885.12647,3.902E-11,1.49E-12
55887.212118,3.91E-11,1.228E-12
55889.664433,4.484E-11,1.065E-12
55891.37684,4.211E-11,1.263E-12
55893.91647,3.971E-11,1.073E-12
55895.870544,4.353E-11,1.191E-12
55900.031748,3.55E-11,1.137E-12
55901.997766,4.621E-11,1.214E-12
55903.75184,4.672E-11,1.302E-12
55905.703877,4.209E-11,1.097E-12
55907.470451,3.771E-11,1.198E-12
55909.679618,3.884E-11,9.4E-13
55911.577488,3.875E-11,1.201E-12
55913.724803,4.226E-11,1.041E-12
55915.691562,3.846E-11,1.031E-12
55917.699063,4.07E-11,9.316E-13
55919.597303,4.194E-11,9.152E-13
55921.604155,3.759E-11,9.015E-13
55923.610544,3.702E-11,1.042E-12
55925.59434,3.535E-11,1.052E-12
